"","var","varDescrip","module"
"2302","v806","keyer identification","women"
"2303","v811","presence of children < 10 for 'wife beating justified' questions","women"
"2304","v812","presence of husband for 'wife beating justified' questions","women"
"2305","v813","presence of other males for 'wife beating justified' questions","women"
"2306","v814","presence of other females for 'wife beating justified' questions","women"
"2307","v815a","presence of children < 10 during sexual activity section","women"
"2308","v815b","presence of male adults during sexual activity section","women"
"2309","v815c","presence of female adults during sexual activity section","women"
"2310","vcol_1","calendar column number","women"
"2311","vcol_2","calendar column number","women"
"2312","vcol_3","calendar column number","women"
"2313","vcol_4","calendar column number","women"
"2314","vcol_5","calendar column number","women"
"2315","vcol_6","calendar column number","women"
"2316","vcol_7","calendar column number","women"
"2317","vcol_8","calendar column number","women"
"2318","vcol_9","calendar column number","women"
"2319","vcal_1","calendar","women"
"2320","vcal_2","calendar","women"
"2321","vcal_3","calendar","women"
"2322","vcal_4","calendar","women"
"2323","vcal_5","calendar","women"
"2324","vcal_6","calendar","women"
"2325","vcal_7","calendar","women"
"2326","vcal_8","calendar","women"
"2327","vcal_9","calendar","women"
"2328","mmidx_01","index to maternal mortality","women"
"2329","mmidx_02","index to maternal mortality","women"
"2330","mmidx_03","index to maternal mortality","women"
"2331","mmidx_04","index to maternal mortality","women"
"2332","mmidx_05","index to maternal mortality","women"
"2333","mmidx_06","index to maternal mortality","women"
"2334","mmidx_07","index to maternal mortality","women"
"2335","mmidx_08","index to maternal mortality","women"
"2336","mmidx_09","index to maternal mortality","women"
"2337","mmidx_10","index to maternal mortality","women"
"2338","mmidx_11","index to maternal mortality","women"
"2339","mmidx_12","index to maternal mortality","women"
"2340","mmidx_13","index to maternal mortality","women"
"2341","mmidx_14","index to maternal mortality","women"
"2342","mmidx_15","index to maternal mortality","women"
"2343","mmidx_16","index to maternal mortality","women"
"2344","mmidx_17","index to maternal mortality","women"
"2345","mmidx_18","index to maternal mortality","women"
"2346","mmidx_19","index to maternal mortality","women"
"2347","mmidx_20","index to maternal mortality","women"
"2348","mm1_01","sex of sibling","women"
"2349","mm1_02","sex of sibling","women"
"2350","mm1_03","sex of sibling","women"
"2351","mm1_04","sex of sibling","women"
"2352","mm1_05","sex of sibling","women"
"2353","mm1_06","sex of sibling","women"
"2354","mm1_07","sex of sibling","women"
"2355","mm1_08","sex of sibling","women"
"2356","mm1_09","sex of sibling","women"
"2357","mm1_10","sex of sibling","women"
"2358","mm1_11","sex of sibling","women"
"2359","mm1_12","sex of sibling","women"
"2360","mm1_13","sex of sibling","women"
"2361","mm1_14","sex of sibling","women"
"2362","mm1_15","sex of sibling","women"
"2363","mm1_16","sex of sibling","women"
"2364","mm1_17","sex of sibling","women"
"2365","mm1_18","sex of sibling","women"
"2366","mm1_19","sex of sibling","women"
"2367","mm1_20","sex of sibling","women"
"2368","mm2_01","survival status of sibling","women"
"2369","mm2_02","survival status of sibling","women"
"2370","mm2_03","survival status of sibling","women"
"2371","mm2_04","survival status of sibling","women"
"2372","mm2_05","survival status of sibling","women"
"2373","mm2_06","survival status of sibling","women"
"2374","mm2_07","survival status of sibling","women"
"2375","mm2_08","survival status of sibling","women"
"2376","mm2_09","survival status of sibling","women"
"2377","mm2_10","survival status of sibling","women"
"2378","mm2_11","survival status of sibling","women"
"2379","mm2_12","survival status of sibling","women"
"2380","mm2_13","survival status of sibling","women"
"2381","mm2_14","survival status of sibling","women"
"2382","mm2_15","survival status of sibling","women"
"2383","mm2_16","survival status of sibling","women"
"2384","mm2_17","survival status of sibling","women"
"2385","mm2_18","survival status of sibling","women"
"2386","mm2_19","survival status of sibling","women"
"2387","mm2_20","survival status of sibling","women"
"2388","mm3_01","sibling's current age","women"
"2389","mm3_02","sibling's current age","women"
"2390","mm3_03","sibling's current age","women"
"2391","mm3_04","sibling's current age","women"
"2392","mm3_05","sibling's current age","women"
"2393","mm3_06","sibling's current age","women"
"2394","mm3_07","sibling's current age","women"
"2395","mm3_08","sibling's current age","women"
"2396","mm3_09","sibling's current age","women"
"2397","mm3_10","sibling's current age","women"
"2398","mm3_11","sibling's current age","women"
"2399","mm3_12","sibling's current age","women"
"2400","mm3_13","sibling's current age","women"
"2401","mm3_14","sibling's current age","women"
"2402","mm3_15","sibling's current age","women"
"2403","mm3_16","sibling's current age","women"
"2404","mm3_17","sibling's current age","women"
"2405","mm3_18","sibling's current age","women"
"2406","mm3_19","sibling's current age","women"
"2407","mm3_20","sibling's current age","women"
"2408","mm4_01","sibling's date of birth (cmc)","women"
"2409","mm4_02","sibling's date of birth (cmc)","women"
"2410","mm4_03","sibling's date of birth (cmc)","women"
"2411","mm4_04","sibling's date of birth (cmc)","women"
"2412","mm4_05","sibling's date of birth (cmc)","women"
"2413","mm4_06","sibling's date of birth (cmc)","women"
"2414","mm4_07","sibling's date of birth (cmc)","women"
"2415","mm4_08","sibling's date of birth (cmc)","women"
"2416","mm4_09","sibling's date of birth (cmc)","women"
"2417","mm4_10","sibling's date of birth (cmc)","women"
"2418","mm4_11","sibling's date of birth (cmc)","women"
"2419","mm4_12","sibling's date of birth (cmc)","women"
"2420","mm4_13","sibling's date of birth (cmc)","women"
"2421","mm4_14","sibling's date of birth (cmc)","women"
"2422","mm4_15","sibling's date of birth (cmc)","women"
"2423","mm4_16","sibling's date of birth (cmc)","women"
"2424","mm4_17","sibling's date of birth (cmc)","women"
"2425","mm4_18","sibling's date of birth (cmc)","women"
"2426","mm4_19","sibling's date of birth (cmc)","women"
"2427","mm4_20","sibling's date of birth (cmc)","women"
"2428","mm6_01","years since sibling died","women"
"2429","mm6_02","years since sibling died","women"
"2430","mm6_03","years since sibling died","women"
"2431","mm6_04","years since sibling died","women"
"2432","mm6_05","years since sibling died","women"
"2433","mm6_06","years since sibling died","women"
"2434","mm6_07","years since sibling died","women"
"2435","mm6_08","years since sibling died","women"
"2436","mm6_09","years since sibling died","women"
"2437","mm6_10","years since sibling died","women"
"2438","mm6_11","years since sibling died","women"
"2439","mm6_12","years since sibling died","women"
"2440","mm6_13","years since sibling died","women"
"2441","mm6_14","years since sibling died","women"
"2442","mm6_15","years since sibling died","women"
"2443","mm6_16","years since sibling died","women"
"2444","mm6_17","years since sibling died","women"
"2445","mm6_18","years since sibling died","women"
"2446","mm6_19","years since sibling died","women"
"2447","mm6_20","years since sibling died","women"
"2448","mm7_01","sibling's age at death","women"
"2449","mm7_02","sibling's age at death","women"
"2450","mm7_03","sibling's age at death","women"
"2451","mm7_04","sibling's age at death","women"
"2452","mm7_05","sibling's age at death","women"
"2453","mm7_06","sibling's age at death","women"
"2454","mm7_07","sibling's age at death","women"
"2455","mm7_08","sibling's age at death","women"
"2456","mm7_09","sibling's age at death","women"
"2457","mm7_10","sibling's age at death","women"
"2458","mm7_11","sibling's age at death","women"
"2459","mm7_12","sibling's age at death","women"
"2460","mm7_13","sibling's age at death","women"
"2461","mm7_14","sibling's age at death","women"
"2462","mm7_15","sibling's age at death","women"
"2463","mm7_16","sibling's age at death","women"
"2464","mm7_17","sibling's age at death","women"
"2465","mm7_18","sibling's age at death","women"
"2466","mm7_19","sibling's age at death","women"
"2467","mm7_20","sibling's age at death","women"
"2468","mm8_01","date of death of sibling (cmc)","women"
"2469","mm8_02","date of death of sibling (cmc)","women"
"2470","mm8_03","date of death of sibling (cmc)","women"
"2471","mm8_04","date of death of sibling (cmc)","women"
"2472","mm8_05","date of death of sibling (cmc)","women"
"2473","mm8_06","date of death of sibling (cmc)","women"
"2474","mm8_07","date of death of sibling (cmc)","women"
"2475","mm8_08","date of death of sibling (cmc)","women"
"2476","mm8_09","date of death of sibling (cmc)","women"
"2477","mm8_10","date of death of sibling (cmc)","women"
"2478","mm8_11","date of death of sibling (cmc)","women"
"2479","mm8_12","date of death of sibling (cmc)","women"
"2480","mm8_13","date of death of sibling (cmc)","women"
"2481","mm8_14","date of death of sibling (cmc)","women"
"2482","mm8_15","date of death of sibling (cmc)","women"
"2483","mm8_16","date of death of sibling (cmc)","women"
"2484","mm8_17","date of death of sibling (cmc)","women"
"2485","mm8_18","date of death of sibling (cmc)","women"
"2486","mm8_19","date of death of sibling (cmc)","women"
"2487","mm8_20","date of death of sibling (cmc)","women"
"2488","mm9_01","sibling's death and pregnancy","women"
"2489","mm9_02","sibling's death and pregnancy","women"
"2490","mm9_03","sibling's death and pregnancy","women"
"2491","mm9_04","sibling's death and pregnancy","women"
"2492","mm9_05","sibling's death and pregnancy","women"
"2493","mm9_06","sibling's death and pregnancy","women"
"2494","mm9_07","sibling's death and pregnancy","women"
"2495","mm9_08","sibling's death and pregnancy","women"
"2496","mm9_09","sibling's death and pregnancy","women"
"2497","mm9_10","sibling's death and pregnancy","women"
"2498","mm9_11","sibling's death and pregnancy","women"
"2499","mm9_12","sibling's death and pregnancy","women"
"2500","mm9_13","sibling's death and pregnancy","women"
"2501","mm9_14","sibling's death and pregnancy","women"
"2502","mm9_15","sibling's death and pregnancy","women"
